Provincia;Nombre1;Poblacion;Superficie;Longitud;Latitud;Nombre2
Burgos;Villalbilla de Burgos;1462;1445,16;-3,77990271;42,34808874;Villalbilla de Burgos
Burgos;Villalbilla de Gumiel;86;2641,2338;-3,62704532;41,80706405;Villalbilla de Gumiel
Burgos;Villaldemiro;95;1343,0295;-3,98587733;42,246294;Villaldemiro
Burgos;Villalmanzo;423;2391,434;-3,74384764;42,04772594;Villalmanzo
Burgos;Villamayor de los Montes;160;4041,93;-3,76508814;42,10590371;Villamayor de los Montes
Burgos;Villamayor de Treviño;61;1874,9246;-4,1196642;42,45985726;Villamayor de Treviño
Burgos;Villambistia;45;1307,0218;-3,26135824;42,40490793;Villambistia
Burgos;Villamedianilla;9;675,825;-4,14555159;42,16105529;Villamedianilla
Burgos;Villamiel de la Sierra;44;1790,6866;-3,41914554;42,19302046;Villamiel de la Sierra
Burgos;Villangómez;223;3834,86;-3,77295304;42,1808287;Villangómez
Burgos;Villanueva de Argaño;118;792,1404;-3,93301083;42,38070024;Villanueva de Argaño
Burgos;Villanueva de Carazo;24;738,2681;-3,32451911;41,98369747;Villanueva de Carazo
Burgos;Villanueva de Gumiel;284;2232,9273;-3,62650283;41,73768592;Villanueva de Gumiel
Burgos;Villanueva de Teba;43;612,4493;-3,16416993;42,64982282;Villanueva de Teba
Burgos;Villaquirán de la Puebla;46;1148,3825;-4,09985042;42,28294929;Villaquirán de la Puebla
Burgos;Villaquirán de los Infantes;151;1297,5722;-4,00832217;42,22853732;Villaquirán de los Infantes
Burgos;Villariezo;717;1024;-3,73433605;42,27069377;Villariezo
Burgos;Villasandino;172;4371,4428;-4,10777427;42,37171632;Villasandino
Burgos;Villasur de Herreros;278;8780,1245;-3,39533969;42,30861008;Villasur de Herreros
Burgos;Villatuelda;46;1529,5046;-3,88142702;41,81582077;Villatuelda
Burgos;Villaverde del Monte;115;3730,3;-3,81295798;42,16073876;Villaverde del Monte
Burgos;Villaverde-Mogina;74;1355,1308;-4,04901992;42,16152747;Villaverde-Mogina
Burgos;Villayerno Morquillas;210;1049,2443;-3,63900412;42,3959797;Villayerno Morquillas
Burgos;Villazopeque;54;1173,4585;-4,01754495;42,19918617;Villazopeque
Burgos;Villegas;94;2459,3122;-4,01702972;42,46846846;Villegas
Burgos;Villoruebo;69;2575,3856;-3,43834637;42,16728072;Villoruebo
Burgos;Vizcaínos;47;1148,3348;-3,26676027;42,10048349;Vizcaínos
Burgos;Zael;121;1876,4605;-3,82319219;42,10978029;Zael
Burgos;Zarzosa de Río Pisuerga;32;1081,1846;-4,26806898;42,53621081;Zarzosa de Río Pisuerga
Burgos;Zazuar;199;2257,9414;-3,55528659;41,69561773;Zazuar
Burgos;Zuñeda;57;1214,3751;-3,22544673;42,60498766;Zuñeda
Burgos;Quintanilla del Agua y Tordueles;343;3578,6214;-3,65246977;42,03341912;Quintanilla del Agua y Tordueles
Burgos;Valle de Santibáñez;476;10585,9148;-3,78269696;42,48024014;Valle de Santibáñez
Burgos;Villarcayo de Merindad de Castilla la Vieja;3942;15126,6728;-3,57245956;42,93848633;Villarcayo de Merindad de Castilla la Vieja
Burgos;Valle de las Navas;536;11183,0166;-3,63857251;42,45408836;Valle de las Navas
Burgos;Valle de Sedano;417;26430,79;-3,74995215;42,71683185;Valle de Sedano
Burgos;Merindad de Río Ubierna;1392;27522,8192;-3,67716199;42,43833193;Merindad de Río Ubierna
Burgos;Alfoz de Quintanadueñas;2201;4150,8107;-3,73605255;42,38482545;Alfoz de Quintanadueñas
Burgos;Valle de Losa;497;22765,7231;-3,22450966;42,97706686;Valle de Losa
Cáceres;Abadía;340;4507,5593;-5,97785806;40,25953202;Abadía
Cáceres;Abertura;388;6270,7646;-5,81393908;39,24314262;Abertura
Cáceres;Acebo;542;5702,1;-6,71717386;40,20164733;Acebo
Cáceres;Acehúche;816;9106,4649;-6,63471528;39,80103034;Acehúche
Cáceres;Aceituna;588;4007,6141;-6,33134449;40,14919147;Aceituna
Cáceres;Ahigal;1371;5207,3458;-6,18738129;40,1871082;Ahigal
Cáceres;Albalá;665;3849,4679;-6,18502247;39,25569733;Albalá
Cáceres;Alcántara;1361;55200,87;-6,88754177;39,72044261;Alcántara
Cáceres;Alcollarín;269;7991,5871;-5,74011861;39,24407471;Alcollarín
Cáceres;Alcuéscar;2470;10861,11;-6,22952976;39,18120757;Alcuéscar
Cáceres;Aldeacentenera;585;11056,2449;-5,62949879;39,52726878;Aldeacentenera
Cáceres;Aldea del Cano;617;2869,0443;-6,31924726;39,28802899;Aldea del Cano
Cáceres;La Aldea del Obispo;305;3784,6996;-5,91203013;39,56257272;La Aldea del Obispo
Cáceres;Aldeanueva de la Vera;2025;3760,1718;-5,69860869;40,13008193;Aldeanueva de la Vera
Cáceres;Aldeanueva del Camino;742;2005,3558;-5,92688369;40,26017589;Aldeanueva del Camino
Cáceres;Aldehuela de Jerte;365;1175,8613;-6,23792328;40,01018979;Aldehuela de Jerte
Cáceres;Alía;761;59951,0845;-5,21711245;39,44932584;Alía
Cáceres;Aliseda;1751;8051,3659;-6,69127661;39,42083991;Aliseda
Cáceres;Almaraz;1687;3390,51;-5,67829933;39,81453225;Almaraz
Cáceres;Almoharín;1782;9344,74;-6,04384237;39,17658695;Almoharín
Cáceres;Arroyo de la Luz;5596;12805,7445;-6,58507863;39,48397105;Arroyo de la Luz
Cáceres;Arroyomolinos de la Vera;412;2319,2844;-5,85544297;40,05287948;Arroyomolinos de la Vera
Cáceres;Arroyomolinos;827;11550,8;-6,16330401;39,18507241;Arroyomolinos
Cáceres;Baños de Montemayor;739;2197,5768;-5,85726408;40,31782584;Baños de Montemayor
Cáceres;Barrado;353;2129,1708;-5,88070097;40,08425782;Barrado
Cáceres;Belvís de Monroy;737;4494,62;-5,61087668;39,81981726;Belvís de Monroy
Cáceres;Benquerencia;79;1332,56;-6,08414255;39,31021011;Benquerencia
Cáceres;Berrocalejo;106;1583,244;-5,35009676;39,81998009;Berrocalejo
Cáceres;Berzocana;404;13359,138;-5,4612046;39,43795626;Berzocana
Cáceres;Bohonal de Ibor;491;6452,07;-5,48586744;39,78422374;Bohonal de Ibor
Cáceres;Botija;185;1889,46;-6,07396749;39,34315065;Botija
Cáceres;Brozas;1774;39884,4747;-6,77961532;39,61177998;Brozas
Cáceres;Cabañas del Castillo;402;10527,0169;-5,51012737;39,5471337;Cabañas del Castillo
Cáceres;Cabezabellosa;343;3383,13;-6,00304387;40,13682935;Cabezabellosa
Cáceres;Cabezuela del Valle;2152;5657,2255;-5,80658855;40,19403446;Cabezuela del Valle
Cáceres;Cabrero;347;662,5224;-5,89185511;40,11309209;Cabrero
Cáceres;Cáceres;95456;175022,91;-6,37121092;39,47316762;Cáceres
Cáceres;Cachorrilla;91;4137,6328;-6,66911905;39,9157402;Cachorrilla
Cáceres;Cadalso;414;735,34;-6,53833256;40,23776908;Cadalso
Cáceres;Calzadilla;473;7633,9828;-6,53012165;40,06176832;Calzadilla
Cáceres;Caminomorisco;1155;14724,18;-6,28986363;40,32793731;Caminomorisco
Cáceres;Campillo de Deleitosa;81;2559,78;-5,57499772;39,70351791;Campillo de Deleitosa
Cáceres;Campo Lugar;822;7305,5383;-5,7699942;39,19686356;Campo Lugar
Cáceres;Cañamero;1641;15144,86;-5,38743443;39,37891663;Cañamero
Cáceres;Cañaveral;1018;8647,8857;-6,39426506;39,78989562;Cañaveral
Cáceres;Carbajo;196;2791,93;-7,19665132;39,60307762;Carbajo
Cáceres;Carcaboso;1088;2029,5236;-6,21291772;40,0477656;Carcaboso
Cáceres;Carrascalejo;233;4847,6223;-5,21795709;39,64538616;Carrascalejo
Cáceres;Casar de Cáceres;4481;13029,7949;-6,41907994;39,56105799;Casar de Cáceres
Cáceres;Casar de Palomero;1036;3691,3839;-6,25496726;40,29541682;Casar de Palomero
Cáceres;Casares de las Hurdes;374;2075,1388;-6,28940438;40,44013149;Casares de las Hurdes
Cáceres;Casas de Don Antonio;184;3141,96;-6,29102988;39,23659178;Casas de Don Antonio
Cáceres;Casas de Don Gómez;286;3115,7167;-6,60116209;40,00808627;Casas de Don Gómez
Cáceres;Casas del Castañar;538;2463,4426;-5,90429188;40,1078806;Casas del Castañar
Cáceres;Casas del Monte;775;2760,8705;-5,96052215;40,20223129;Casas del Monte
Cáceres;Casas de Millán;558;15291,1271;-6,32830066;39,82067123;Casas de Millán
Cáceres;Casas de Miravete;119;5058,46;-5,74343671;39,72613391;Casas de Miravete
Cáceres;Casatejada;1342;11182,2274;-5,68410208;39,88644633;Casatejada
Cáceres;Casillas de Coria;337;6197,3154;-6,63611878;39,96596994;Casillas de Coria
Cáceres;Castañar de Ibor;1025;14710,06;-5,4168078;39,62632759;Castañar de Ibor
Cáceres;Ceclavín;1779;15949,4772;-6,77589786;39,82052552;Ceclavín
Cáceres;Cedillo;432;5983,14;-7,49656821;39,65073957;Cedillo
Cáceres;Cerezo;151;1813,5619;-6,22729921;40,23671255;Cerezo
Cáceres;Cilleros;1590;20858,84;-6,79284181;40,11290696;Cilleros
Cáceres;Collado de la Vera;237;4494,0169;-5,71985513;40,05663047;Collado de la Vera
Cáceres;Conquista de la Sierra;201;4176,9625;-5,73531145;39,35126792;Conquista de la Sierra
Cáceres;Coria;12308;10346,4254;-6,53587444;39,98439349;Coria
Cáceres;Cuacos de Yuste;828;5263,4789;-5,72209693;40,10701253;Cuacos de Yuste
Cáceres;La Cumbre;831;11351,5247;-5,97912549;39,40419145;La Cumbre
Cáceres;Deleitosa;675;14421,3418;-5,64544145;39,64431514;Deleitosa
Cáceres;Descargamaría;106;5291,6048;-6,48682271;40,30265202;Descargamaría
Cáceres;Eljas;876;3254,7223;-6,84679231;40,2172117;Eljas
Cáceres;Escurial;869;10071,1349;-5,88299867;39,16814835;Escurial
Cáceres;Fresnedoso de Ibor;262;5463,36;-5,50944423;39,68490075;Fresnedoso de Ibor
Cáceres;Galisteo;860;6547,35;-6,26621451;39,97611761;Galisteo
Cáceres;Garciaz;696;15028,2649;-5,62771273;39,41222362;Garciaz
Cáceres;La Garganta;363;2407,8151;-5,82372933;40,32917039;La Garganta
Cáceres;Garganta la Olla;919;4806,2498;-5,77586002;40,11190585;Garganta la Olla
Cáceres;Gargantilla;379;2087,106;-5,92021078;40,24909443;Gargantilla
Cáceres;Gargüera;177;5160,0586;-5,93064225;40,06067465;Gargüera
Cáceres;Garrovillas de Alconétar;1988;20685,2924;-6,55113144;39,71231772;Garrovillas de Alconétar
Cáceres;Garvín;96;3826,7429;-5,34560129;39,71928183;Garvín
Cáceres;Gata;1395;9417,6258;-6,59645;40,237758;Gata
Cáceres;El Gordo;371;7704,106;-5,34321674;39,86607216;El Gordo
Cáceres;La Granja;326;1494,4357;-5,9922186;40,23884998;La Granja
Cáceres;Guadalupe;1787;6819,471;-5,32717225;39,4528782;Guadalupe
Cáceres;Guijo de Coria;186;7474,6436;-6,46329468;40,10036389;Guijo de Coria
Cáceres;Guijo de Galisteo;1525;6227,765;-6,41033201;40,0929664;Guijo de Galisteo
Cáceres;Guijo de Granadilla;494;7483,04;-6,16075206;40,19424006;Guijo de Granadilla
Cáceres;Guijo de Santa Bárbara;382;3454,0471;-5,65374902;40,15520596;Guijo de Santa Bárbara
Cáceres;Herguijuela;267;4196,5086;-5,75922414;39,37450434;Herguijuela
Cáceres;Hernán-Pérez;424;3575,9342;-6,46413333;40,21122399;Hernán-Pérez
Cáceres;Herrera de Alcántara;230;12118,13;-7,40613878;39,63887454;Herrera de Alcántara
Cáceres;Herreruela;321;11372,3144;-6,9056061;39,4628823;Herreruela
Cáceres;Hervás;3972;5977,9176;-5,85761997;40,27437444;Hervás
Cáceres;Higuera de Albalat;104;4053,5026;-5,66699372;39,72446572;Higuera de Albalat
Cáceres;Hinojal;377;6345,3057;-6,3575802;39,71195394;Hinojal
Cáceres;Holguera;618;3719,3839;-6,3508624;39,89893914;Holguera
Cáceres;Hoyos;878;1509,4642;-6,72138948;40,17118403;Hoyos
Cáceres;Huélaga;212;1073,0317;-6,61569771;40,05557151;Huélaga
Cáceres;Ibahernando;542;7695,4065;-5,91711422;39,32378767;Ibahernando
Cáceres;Jaraicejo;447;17705,28;-5,81315486;39,66703734;Jaraicejo
Cáceres;Jaraíz de la Vera;6585;6252,9861;-5,75717418;40,05999042;Jaraíz de la Vera
Cáceres;Jarandilla de la Vera;2860;6151,015;-5,66089589;40,12567659;Jarandilla de la Vera
Cáceres;Jarilla;137;2858,26;-6,00128739;40,17141182;Jarilla
Cáceres;Jerte;1256;5895,0371;-5,7521115;40,22192454;Jerte
Cáceres;Ladrillar;184;5314,06;-6,2247752;40,46539384;Ladrillar
Cáceres;Logrosán;1936;36530,7359;-5,49355964;39,33814956;Logrosán
Cáceres;Losar de la Vera;2653;8207,9809;-5,60300604;40,1209758;Losar de la Vera
Cáceres;Madrigal de la Vera;1543;4163,77;-5,36862095;40,14834948;Madrigal de la Vera
Cáceres;Madrigalejo;1712;10095,11;-5,62731902;39,1390243;Madrigalejo
Cáceres;Madroñera;2383;13290,9071;-5,75407594;39,42627266;Madroñera
Cáceres;Majadas;1312;5196,3514;-5,74576862;39,9422575;Majadas
Cáceres;Malpartida de Cáceres;4074;3216,431;-6,50531337;39,44558366;Malpartida de Cáceres
Cáceres;Malpartida de Plasencia;4635;37264,7081;-6,04349788;39,98017624;Malpartida de Plasencia
Cáceres;Marchagaz;243;947,3174;-6,27541286;40,26730164;Marchagaz
Cáceres;Mata de Alcántara;292;3350,4329;-6,81950981;39,71847238;Mata de Alcántara
Cáceres;Membrío;591;20751,83;-7,05403643;39,5265375;Membrío
Cáceres;Mesas de Ibor;157;4863,41;-5,54560625;39,75483957;Mesas de Ibor
Cáceres;Miajadas;9458;12074,95;-5,90828392;39,15267325;Miajadas
Cáceres;Millanes;247;1756,56;-5,58023147;39,8487716;Millanes
Cáceres;Mirabel;662;4929,9617;-6,23426622;39,86095751;Mirabel
Cáceres;Mohedas de Granadilla;828;5872,3478;-6,20261794;40,26893229;Mohedas de Granadilla
Cáceres;Monroy;903;20445,4844;-6,21224699;39,63844112;Monroy
Cáceres;Montánchez;1628;11292,5;-6,15300652;39,22592827;Montánchez
Cáceres;Montehermoso;5666;9645,12;-6,3495995;40,08875423;Montehermoso
Cáceres;Moraleja;6691;12542,18;-6,66083079;40,06822938;Moraleja
Cáceres;Morcillo;362;1623,1662;-6,39721206;40,01832933;Morcillo
Cáceres;Navaconcejo;2054;5139,5434;-5,83164628;40,17831826;Navaconcejo
Cáceres;Navalmoral de la Mata;16784;15595,8767;-5,54043075;39,89106221;Navalmoral de la Mata
Cáceres;Navalvillar de Ibor;387;5552,5835;-5,4136899;39,58554627;Navalvillar de Ibor
Cáceres;Navas del Madroño;1256;11228,9549;-6,65012165;39,62407821;Navas del Madroño
Cáceres;Navezuelas;641;5998,5787;-5,43922555;39,51088764;Navezuelas
Cáceres;Nuñomoral;1218;9477,5661;-6,24440097;40,40908172;Nuñomoral
Cáceres;Oliva de Plasencia;285;8873,3997;-6,08604846;40,11356707;Oliva de Plasencia
Cáceres;Palomero;391;2027,4155;-6,27543481;40,24742256;Palomero
Cáceres;Pasarón de la Vera;600;3896,5585;-5,82156739;40,0506023;Pasarón de la Vera
Cáceres;Pedroso de Acim;73;3323,0999;-6,41225928;39,82382782;Pedroso de Acim
Cáceres;Peraleda de la Mata;1416;9190,32;-5,45981782;39,85269461;Peraleda de la Mata
Cáceres;Peraleda de San Román;304;6189,8066;-5,38655929;39,74094151;Peraleda de San Román
Cáceres;Perales del Puerto;931;3627,7775;-6,68167957;40,15416302;Perales del Puerto
Cáceres;Pescueza;125;5205,9031;-6,64597787;39,91747075;Pescueza
Cáceres;La Pesga;1006;1988,2787;-6,1753871;40,3261696;La Pesga
Cáceres;Piedras Albas;129;453,5146;-6,92696342;39,78535165;Piedras Albas
Cáceres;Pinofranqueado;1686;14683,817;-6,33388426;40,30214552;Pinofranqueado
Cáceres;Piornal;1503;3638,5667;-5,84748728;40,11651612;Piornal
Cáceres;Plasencia;39247;21793,9673;-6,09268229;40,02940535;Plasencia
Cáceres;Plasenzuela;483;3667,1557;-6,04718241;39,38053371;Plasenzuela
Cáceres;Portaje;371;10054,7203;-6,56205909;39,91717764;Portaje
Cáceres;Portezuelo;219;12610,5354;-6,47410703;39,81239081;Portezuelo
Cáceres;Pozuelo de Zarzón;437;4742,5323;-6,41585886;40,14802904;Pozuelo de Zarzón
Cáceres;Puerto de Santa Cruz;277;3372,163;-5,85896353;39,31647537;Puerto de Santa Cruz
Cáceres;Rebollar;200;1150,6441;-5,89906628;40,15356243;Rebollar
Cáceres;Riolobos;1197;4923,1;-6,30338782;39,92046353;Riolobos
Cáceres;Robledillo de Gata;86;3107,4923;-6,47065195;40,32234148;Robledillo de Gata
Cáceres;Robledillo de la Vera;252;1283,4463;-5,58820375;40,10102195;Robledillo de la Vera
Cáceres;Robledillo de Trujillo;349;4478,2542;-5,97998516;39,26961147;Robledillo de Trujillo
Cáceres;Robledollano;282;6174,4436;-5,50785139;39,60990178;Robledollano
Cáceres;Romangordo;255;3906,6906;-5,70145635;39,74182943;Romangordo
Cáceres;Ruanes;80;1510,6665;-6,01296968;39,32811405;Ruanes
Cáceres;Salorino;554;15768,45;-7,01011795;39,4780705;Salorino
Cáceres;Salvatierra de Santiago;264;3336,44;-6,0351334;39,30152998;Salvatierra de Santiago
Cáceres;San Martín de Trevejo;750;2475,74;-6,79633493;40,21282052;San Martín de Trevejo
Cáceres;Santa Ana;279;3498,8189;-5,98996134;39,30905563;Santa Ana
Cáceres;Santa Cruz de la Sierra;320;4459,5301;-5,84628111;39,33632622;Santa Cruz de la Sierra
Cáceres;Santa Cruz de Paniagua;288;8381,0188;-6,34090725;40,19138759;Santa Cruz de Paniagua
Cáceres;Santa Marta de Magasca;302;3968,1562;-6,09888199;39,51149269;Santa Marta de Magasca
Cáceres;Santiago de Alcántara;475;9489,92;-7,24144902;39,6075218;Santiago de Alcántara
Cáceres;Santiago del Campo;239;7333,4529;-6,36293793;39,62881998;Santiago del Campo
Cáceres;Santibáñez el Alto;342;9907,2198;-6,54804735;40,18645055;Santibáñez el Alto
Cáceres;Santibáñez el Bajo;734;4615,4731;-6,22076277;40,17697087;Santibáñez el Bajo
Cáceres;Saucedilla;888;6041,3411;-5,67439193;39,85142139;Saucedilla
Cáceres;Segura de Toro;177;1473,2089;-5,94866147;40,22480033;Segura de Toro
Cáceres;Serradilla;1490;25918,658;-6,14016108;39,83053587;Serradilla
Cáceres;Serrejón;414;12415,3248;-5,80375637;39,81600824;Serrejón
Cáceres;Sierra de Fuentes;2020;2521,3174;-6,27420156;39,43708651;Sierra de Fuentes
Cáceres;Talaván;789;9848,1476;-6,28258275;39,71847304;Talaván
Cáceres;Talaveruela de la Vera;307;2133,5684;-5,51885972;40,12153173;Talaveruela de la Vera
Cáceres;Talayuela;7266;18119,76;-5,61019015;39,98348662;Talayuela
Cáceres;Tejeda de Tiétar;778;5283,3429;-5,86794508;40,02006174;Tejeda de Tiétar
Cáceres;Toril;154;14975,9383;-5,78047069;39,89694832;Toril
Cáceres;Tornavacas;1017;7659,8085;-5,68847119;40,25437119;Tornavacas
Cáceres;El Torno;847;2187,12;-5,94416309;40,13582314;El Torno
Cáceres;Torrecilla de los Ángeles;648;4329,2381;-6,4197124;40,24765973;Torrecilla de los Ángeles
Cáceres;Torrecillas de la Tiesa;1067;13954,5806;-5,74220897;39,56981387;Torrecillas de la Tiesa
Cáceres;Torre de Don Miguel;487;1155,0079;-6,57715506;40,22395082;Torre de Don Miguel
Cáceres;Torre de Santa María;531;1906,6166;-6,11727571;39,25249826;Torre de Santa María
Cáceres;Torrejoncillo;2854;9453,8098;-6,46584885;39,89652929;Torrejoncillo
Cáceres;Torrejón el Rubio;532;22188,2667;-6,01386845;39,76976899;Torrejón el Rubio
Cáceres;Torremenga;592;1215,0043;-5,77495187;40,04684668;Torremenga
Cáceres;Torremocha;763;6383,2287;-6,1729883;39,34571763;Torremocha
Cáceres;Torreorgaz;1673;2877,6382;-6,24997486;39,38165291;Torreorgaz
Cáceres;Torrequemada;574;3081,3148;-6,22244541;39,36629624;Torrequemada
Cáceres;Trujillo;8695;64953;-5,88284261;39,46250751;Trujillo
Cáceres;Valdastillas;323;810,16;-5,87736472;40,13224293;Valdastillas
Cáceres;Valdecañas de Tajo;119;1880,63;-5,61887107;39,75865893;Valdecañas de Tajo
Cáceres;Valdefuentes;1122;2713,25;-6,1219092;39,27432389;Valdefuentes
Cáceres;Valdehúncar;185;2593,95;-5,52223161;39,83641787;Valdehúncar
Cáceres;Valdelacasa de Tajo;341;7290,1939;-5,28250421;39,7271344;Valdelacasa de Tajo
Cáceres;Valdemorales;210;995,24;-6,06491779;39,20551554;Valdemorales
Cáceres;Valdeobispo;651;4209,7912;-6,24815133;40,08238753;Valdeobispo
Cáceres;Valencia de Alcántara;5272;59477,85;-7,24278636;39,41248319;Valencia de Alcántara
Cáceres;Valverde de la Vera;445;4695,4326;-5,4954267;40,12312938;Valverde de la Vera
Cáceres;Valverde del Fresno;2162;19717,9;-6,879333705;40,22511278;Valverde del Fresno
Cáceres;Viandar de la Vera;215;2800,2345;-5,5367553;40,12030308;Viandar de la Vera
Cáceres;Villa del Campo;451;5692,3706;-6,42846866;40,14235578;Villa del Campo
Cáceres;Villa del Rey;115;5729,1184;-6,82062995;39,65953896;Villa del Rey
Cáceres;Villamesías;256;4646,9011;-5,87301156;39,24596965;Villamesías
Cáceres;Villamiel;392;7308,6848;-6,7840197;40,18544381;Villamiel
Cáceres;Villanueva de la Sierra;476;4361,9121;-6,40447469;40,19972212;Villanueva de la Sierra
Cáceres;Villanueva de la Vera;2108;12965,7238;-5,46146687;40,12928854;Villanueva de la Vera
Cáceres;Villar del Pedroso;554;24240,1579;-5,19451781;39,70454324;Villar del Pedroso
Cáceres;Villar de Plasencia;237;2499,92;-6,02737565;40,1378265;Villar de Plasencia
Cáceres;Villasbuenas de Gata;379;4682,6834;-6,62567183;40,17868271;Villasbuenas de Gata
Cáceres;Zarza de Granadilla;1803;13369,76;-6,04673486;40,23805151;Zarza de Granadilla
Cáceres;Zarza de Montánchez;516;3681,8282;-6,03012307;39,25796338;Zarza de Montánchez
Cáceres;Zarza la Mayor;1176;16956,8;-6,8643735;39,87551176;Zarza la Mayor
Cáceres;Zorita;1297;18696,1744;-5,69901342;39,28335001;Zorita
Cáceres;Rosalejo;1378;4044,19;-5,42974668;39,97751985;Rosalejo
Cáceres;Vegaviana;849;2237,57;-6,7178638;40,04085502;Vegaviana
Cáceres;Alagón del Río;924;1429,19;-6,31697452;39,97359138;Alagón del Río
Cáceres;Tiétar;869;2393,39;-5,47880913;40,02933294;Tiétar
Cáceres;Pueblonuevo de Miramontes;767;2327,58;-5,37907589;40,0596832;Pueblonuevo de Miramontes
Cádiz;Alcalá de los Gazules;5227;47907,37;-5,72311956;36,46294815;Alcalá de los Gazules
Cádiz;Alcalá del Valle;4982;4689,4901;-5,17259873;36,90506622;Alcalá del Valle
Cádiz;Algar;1433;2660,517;-5,65719916;36,65594556;Algar
Cádiz;Algeciras;122368;8796,39;-5,44774178;36,13137811;Algeciras
Cádiz;Algodonales;5504;13404,71;-5,40470441;36,88076763;Algodonales
Cádiz;Arcos de la Frontera;30953;52680,76;-5,80640518;36,74821011;Arcos de la Frontera
Cádiz;Barbate;22872;14216,74;-5,91828263;36,19202922;Barbate
Cádiz;Los Barrios;24069;33069,88;-5,49277944;36,18524931;Los Barrios
Cádiz;Benaocaz;695;6938,9625;-5,42145094;36,70017696;Benaocaz
Cádiz;Bornos;7607;5509,4;-5,74570162;36,81705325;Bornos
Cádiz;El Bosque;2209;3074,5172;-5,50561856;36,75881857;El Bosque
Cádiz;Cádiz;113066;1230,0063;-6,28414575;36,52171152;Cádiz
Cádiz;Castellar de la Frontera;3043;18050,58;-5,42003;36,28605;Castellar de la Frontera
