PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;LONGITUD;LATITUD
Granada;Orce;1148;32465,74;-2,47903387;37,72200758
Granada;Órgiva;5791;13413,91;-3,42391088;36,90119925
Granada;Otívar;1004;5747,0159;-3,68136529;36,81568141
Granada;Villa de Otura;7362;2459,62;-3,63448477;37,09360821
Granada;Padul;9158;8914,75;-3,62445156;37,02421644
Granada;Pampaneira;319;1747,1745;-3,3612733;36,94022178
Granada;Pedro Martínez;1120;13690,05;-3,23123516;37,50277869
Granada;Peligros;11624;1014,2785;-3,62811576;37,23111512
Granada;La Peza;1149;10128,5614;-3,28461359;37,27682155
Granada;Pinos Genil;1530;1399,1605;-3,50099184;37,16322207
Granada;Pinos Puente;9804;9293,85;-3,74737519;37,25412074
Granada;Píñar;1106;12584,32;-3,43947932;37,44235787
Granada;Polícar;262;537,7075;-3,23336595;37,25768832
Granada;Polopos;1630;2649,85;-3,29721867;36,79588888
Granada;Pórtugos;397;2082,7977;-3,31105821;36,94150881
Granada;Puebla de Don Fadrique;2197;52269,34;-2,43683434;37,96180328
Granada;Pulianas;5495;633,0885;-3,60688116;37,22314913
Granada;Purullena;2329;2145,62;-3,18924015;37,31771856
Granada;Quéntar;972;6649,409;-3,46506555;37,19309677
Granada;Rubite;403;2854,9674;-3,34797901;36,80978715
Granada;Salar;2612;8434,6008;-4,06768452;37,14891071
Granada;Salobreña;12477;3490,8276;-3,58852615;36,74331277
Granada;Santa Cruz del Comercio;539;1689,4277;-3,97668402;37,06093553
Granada;Santa Fe;15042;3829,82;-3,71896428;37,18938734
Granada;Soportújar;265;1416,1701;-3,40572594;36,9283867
Granada;Sorvilán;535;3433,23;-3,26694874;36,79412146
Granada;Torre-Cardela;709;1518,7507;-3,35644595;37,50474975
Granada;Torvizcón;650;5143,3;-3,29928192;36,87943909
Granada;Trevélez;712;9096,0155;-3,2651633;37,00057381
Granada;Turón;235;5558,3775;-3,05663707;36,86497185
Granada;Ugíjar;2555;6696,0632;-3,05407988;36,9628613
Granada;Válor;678;5856,5993;-3,08308672;36,99598166
Granada;Vélez de Benaudalla;2960;7911,018;-3,51588102;36,8327141
Granada;Ventas de Huelma;641;4243,7015;-3,82180401;37,07036589
Granada;Villanueva de las Torres;536;6689,34;-3,0883099;37,55620411
Granada;Villanueva Mesía;2031;1116,47;-4,01061446;37,21391329
Granada;Víznar;987;1299,8544;-3,5542762;37,2309964
Granada;Zafarraya;2123;7062,98;-4,14463614;36,97576785
Granada;La Zubia;19593;2010,84;-3,58508159;37,12087703
Granada;Zújar;2501;10211,8958;-2,8427711;37,5401022
Granada;La Taha;727;2558,8096;-3,32575754;36,93602473
Granada;El Valle;917;2584,1398;-3,58209975;36,9298357
Granada;Nevada;1086;7731,4807;-3,01569195;37,00864688
Granada;Alpujarra de la Sierra;922;6853,4873;-3,15514238;36,98251456
Granada;Las Gabias;22312;3905,9;-3,66739217;37,13643395
Granada;Los Guájares;1100;8931,9003;-3,58593181;36,84088982
Granada;Valle del Zalabí;2087;10868,2959;-3,09745106;37,25634459
Granada;Villamena;954;2018,0391;-3,5918918;36,98928163
Granada;Morelábor;582;3855,29;-3,33219505;37,43964189
Granada;El Pinar;896;3801,0926;-3,52657962;36,89472225
Granada;Vegas del Genil;11874;1413,7;-3,66575944;37,17238201
Granada;Cuevas del Campo;1767;9660,826;-2,93101233;37,6059058
Granada;Zagra;931;1133,9166;-4,16837282;37,25404177
Granada;Valderrubio;2045;553,07;-3,81858401;37,23308955
Granada;Domingo Pérez de Granada;849;4868,49;-3,50921227;37,49644964
Granada;Torrenueva Costa;3038;647,49;-3,485816586;36,70185722
Guadalajara;Abánades;61;3608,3026;-2,485335968;40,8926593
Guadalajara;Ablanque;63;5139,5956;-2,229042617;40,89812632
Guadalajara;Adobes;28;3266,0386;-1,678723891;40,67628094
Guadalajara;Alaminos;56;1949,5534;-2,726254845;40,86340419
Guadalajara;Alarilla;136;2214,4369;-3,1054819;40,84953825
Guadalajara;Albalate de Zorita;1056;5332,2053;-2,84352592;40,30728662
Guadalajara;Albares;518;2943,571;-3,0113022;40,30753483
Guadalajara;Albendiego;46;2290,5365;-3,051803494;41,22688534
Guadalajara;Alcocer;315;6119,3046;-2,60873463;40,4688863
Guadalajara;Alcolea de las Peñas;12;1665,6431;-2,785065796;41,20967586
Guadalajara;Alcolea del Pinar;326;11334,571;-2,467147374;41,03600266
Guadalajara;Alcoroches;122;3224,7406;-1,74668329;40,62631228
Guadalajara;Aldeanueva de Guadalajara;106;1606,2;-3,04610613;40,68184578
Guadalajara;Algar de Mesa;48;2382,8374;-1,958801163;41,13423852
Guadalajara;Algora;80;4694,9915;-2,66723541;40,96451938
Guadalajara;Alhóndiga;158;1926,3665;-2,8235825;40,52587389
Guadalajara;Alique;13;1092,117;-2,64422346;40,5859916
Guadalajara;Almadrones;54;2103,0488;-2,77468075;40,90109075
Guadalajara;Almoguera;1284;11941,606;-2,98140244;40,29802922
Guadalajara;Almonacid de Zorita;659;4489,7881;-2,85268966;40,33029908
Guadalajara;Alocén;159;1788,3416;-2,7504278;40,5745861
Guadalajara;Alovera;13142;1380,7;-3,24826011;40,59571722
Guadalajara;Alustante;145;9303,8768;-1,658488956;40,61606294
Guadalajara;Angón;10;2040,7546;-2,85655197;41,06576639
Guadalajara;Anguita;155;12721,9597;-2,369111273;41,02603162
Guadalajara;Anquela del Ducado;54;2565,8282;-2,130930127;40,97123517
Guadalajara;Anquela del Pedregal;26;3823,0105;-1,736857698;40,74345216
Guadalajara;Aranzueque;358;2136,04;-3,0785676;40,49175606
Guadalajara;Arbancón;145;3493,1902;-3,11456085;40,96486367
Guadalajara;Arbeteta;19;6300,15;-2,4026423;40,66968505
Guadalajara;Argecilla;70;4067,198;-2,81868274;40,88303465
Guadalajara;Armallones;50;7775;-2,30201419;40,73555878
Guadalajara;Armuña de Tajuña;254;2066,8717;-3,03201066;40,53057136
Guadalajara;Arroyo de las Fraguas;23;2134,7092;-3,12944677;41,10314971
Guadalajara;Atanzón;97;2802,79;-2,99859435;40,66643148
Guadalajara;Atienza;398;10428,2916;-2,871086749;41,20003975
Guadalajara;Auñón;151;5271,0207;-2,79100801;40,51679367
Guadalajara;Azuqueca de Henares;35182;1975,35;-3,26215847;40,56842557
Guadalajara;Baides;60;2974,0184;-2,77418722;41,00383848
Guadalajara;Baños de Tajo;17;2828,2126;-1,971237678;40,7184373
Guadalajara;Bañuelos;14;1877,0001;-2,914476715;41,28609511
Guadalajara;Barriopedro;19;1068,0941;-2,75300302;40,78916099
Guadalajara;Berninches;52;3535,9555;-2,801168297;40,57146596
Guadalajara;La Bodera;22;2175,9712;-2,887373219;41,1350743
Guadalajara;Brihuega;2511;29641,3114;-2,87028879;40,75708452
Guadalajara;Budia;197;6609;-2,75691974;40,62851819
Guadalajara;Bujalaro;44;2261,0748;-2,883496783;40,9367354
Guadalajara;Bustares;71;3037,5421;-3,07266505;41,13598802
Guadalajara;Cabanillas del Campo;10968;3490,87;-3,23600785;40,63703956
Guadalajara;Campillo de Dueñas;80;6062,516;-1,684927587;40,88360721
Guadalajara;Campillo de Ranas;109;9168,622;-3,31430959;41,08568076
Guadalajara;Campisábalos;67;5401,3101;-3,145435942;41,2672753
Guadalajara;Canredondo;76;6352,437;-2,49398795;40,81237653
Guadalajara;Cantalojas;135;15705,52;-3,24439345;41,23578603
Guadalajara;Cañizar;57;1540,9;-3,06687797;40,76927426
Guadalajara;El Cardoso de la Sierra;49;18669,64;-3,46499681;41,09681231
Guadalajara;Casa de Uceda;92;2137,8786;-3,37206814;40,84230462
Guadalajara;El Casar;12919;5183,5862;-3,42720929;40,70240047
Guadalajara;Casas de San Galindo;21;1160,9202;-2,95803626;40,87250448
Guadalajara;Caspueñas;119;1479,1173;-2,9789345;40,6933387
Guadalajara;Castejón de Henares;61;1594,6351;-2,7873589;40,93857163
Guadalajara;Castellar de la Muela;27;2137,9723;-1,759255341;40,81862186
Guadalajara;Castilforte;56;3397,3601;-2,43239067;40,55747772
Guadalajara;Castilnuevo;6;1953,869;-1,857936826;40,81421681
Guadalajara;Cendejas de Enmedio;67;1909,3202;-2,87258506;40,98213679
Guadalajara;Cendejas de la Torre;24;1426,6114;-2,850655472;40,97919592
Guadalajara;Centenera;144;1740,9;-3,05399967;40,65294204
Guadalajara;Cifuentes;1625;22022,71;-2,62328372;40,78558478
Guadalajara;Cincovillas;27;1640,2075;-2,818674147;41,2046369
Guadalajara;Ciruelas;120;2162,67;-3,08904958;40,75278267
Guadalajara;Ciruelos del Pinar;24;1679,6751;-2,221023174;41,00845374
Guadalajara;Cobeta;108;4358,8065;-2,141982594;40,8655289
Guadalajara;Cogollor;20;832,3643;-2,74438162;40,84808042
Guadalajara;Cogolludo;563;9686,6147;-3,088667542;40,94741134
Guadalajara;Condemios de Abajo;11;1207,2902;-3,107541799;41,2191295
Guadalajara;Condemios de Arriba;106;4311;-3,125527027;41,216131
Guadalajara;Congostrina;13;2603,9935;-2,985723186;41,03744497
Guadalajara;Copernal;34;1010,0688;-3,057082742;40,86698977
Guadalajara;Corduente;324;23291,6491;-1,978526199;40,84254575
Guadalajara;El Cubillo de Uceda;121;3225,0886;-3,4060524;40,82464188
Guadalajara;Checa;286;18143,05;-1,79090849;40,58695505
Guadalajara;Chequilla;16;1529,6436;-1,82861835;40,60568762
Guadalajara;Chiloeches;3858;4536,9;-3,16321781;40,57260645
Guadalajara;Chillarón del Rey;85;1729,1079;-2,69144841;40,59774031
Guadalajara;Driebes;355;3790,8158;-3,04233293;40,2449943
Guadalajara;Durón;109;2331,6391;-2,72588073;40,62570989
Guadalajara;Embid;28;3620,1205;-1,712161035;40,97210376
Guadalajara;Escamilla;63;3927,1874;-2,56247766;40,54937754
Guadalajara;Escariche;186;3009,4673;-3,05623135;40,40799247
Guadalajara;Escopete;68;1900,8958;-3,00825307;40,41639306
Guadalajara;Espinosa de Henares;625;3941,8123;-3,071962388;40,90464016
Guadalajara;Esplegares;33;3744,7405;-2,370324755;40,85653087
Guadalajara;Establés;29;5227,3328;-2,023841559;41,00844124
Guadalajara;Estriégana;12;1618,8037;-2,524098192;41,0575321
Guadalajara;Fontanar;2567;1547,19;-3,17591748;40,72566652
Guadalajara;Fuembellida;12;2604,6042;-1,998898824;40,75566588
Guadalajara;Fuencemillán;79;725,3611;-3,100322683;40,92348973
Guadalajara;Fuentelahiguera de Albatages;130;5260,83;-3,30768706;40,78459603
Guadalajara;Fuentelencina;314;4429,9886;-2,88099817;40,51786586
Guadalajara;Fuentelsaz;88;4041,45;-1,832028768;41,07341746
Guadalajara;Fuentelviejo;52;1287,6603;-2,98565725;40,52622332
Guadalajara;Fuentenovilla;568;3733,9091;-3,09427599;40,36557991
Guadalajara;Gajanejos;61;2548,6455;-2,89188975;40,84171517
Guadalajara;Galápagos;2600;3407,36;-3,33714765;40,69705829
Guadalajara;Galve de Sorbe;96;4936,1672;-3,18393953;41,22234982
Guadalajara;Gascueña de Bornova;30;2651,6229;-3,019752111;41,14203999
Guadalajara;Guadalajara;87452;23548,71;-3,16210273;40,63435548
Guadalajara;Henche;82;2304,5577;-2,707600814;40,71452935
Guadalajara;Heras de Ayuso;231;1024,3724;-3,0998259;40,7902136
Guadalajara;Herrería;24;1913,7301;-1,96106225;40,8875355
Guadalajara;Hiendelaencina;115;1921,744;-3,0042593;41,08324172
Guadalajara;Hijes;19;2070,56;-2,999594674;41,25179583
Guadalajara;Hita;325;5649,1638;-3,04666599;40,82504686
Guadalajara;Hombrados;45;3783,5158;-1,685592398;40,8014105
Guadalajara;Hontoba;390;3214,4052;-3,0419407;40,45549474
Guadalajara;Horche;2751;4433,84;-3,06138386;40,5661728
Guadalajara;Hortezuela de Océn;38;1989,2915;-2,415639697;40,95218135
Guadalajara;La Huerce;54;4103,8149;-3,17054019;41,15246925
Guadalajara;Huérmeces del Cerro;42;1983,0068;-2,796319431;41,05281539
Guadalajara;Huertahernando;57;5131,5874;-2,286788525;40,82361813
Guadalajara;Hueva;97;3176,3998;-2,9615264;40,46237891
Guadalajara;Humanes;1644;4801,988;-3,155566948;40,8281164
Guadalajara;Illana;799;7032,7385;-2,90812556;40,18399064
Guadalajara;Iniéstola;22;1005,0318;-2,371277901;40,99422764
Guadalajara;Las Inviernas;61;3409,2452;-2,670649384;40,87251036
Guadalajara;Irueste;81;1425,3232;-2,89034853;40,61142477
Guadalajara;Jadraque;1393;3890,7568;-2,923202318;40,92543443
Guadalajara;Jirueque;49;1063,6059;-2,902705764;40,96402722
Guadalajara;Ledanca;107;4731,6552;-2,84392722;40,86869428
Guadalajara;Loranca de Tajuña;1318;3639,94;-3,11678243;40,44720093
Guadalajara;Lupiana;286;3091,64;-3,05401315;40,61087032
Guadalajara;Luzaga;65;2970,0585;-2,44621606;40,97349079
Guadalajara;Luzón;65;5698,4283;-2,277221781;41,02667215
Guadalajara;Majaelrayo;54;5493,7204;-3,30256982;41,11161011
Guadalajara;Málaga del Fresno;174;2404,48;-3,2468339;40,7894712
Guadalajara;Malaguilla;172;2850,6701;-3,2564525;40,82192599
Guadalajara;Mandayona;298;3318,2665;-2,749421629;40,95630104
Guadalajara;Mantiel;31;1533,47;-2,66256719;40,61809137
Guadalajara;Maranchón;225;15331,5386;-2,204745861;41,04650024
Guadalajara;Marchamalo;8030;3089,6;-3,20251059;40,66998512
Guadalajara;Masegoso de Tajuña;57;1738,5507;-2,696212933;40,82518674
Guadalajara;Matarrubia;64;2821,1305;-3,29225656;40,86598256
Guadalajara;Matillas;103;1037,7569;-2,842954526;40,95265347
Guadalajara;Mazarete;24;5617,0415;-2,159837805;41,00105072
Guadalajara;Mazuecos;260;2377,4853;-3,00955557;40,26262381
Guadalajara;Medranda;68;1143,553;-2,937729484;40,98295004
Guadalajara;Megina;36;2789,3971;-1,869323245;40,63952696
Guadalajara;Membrillera;117;3833,043;-2,979975912;40,94808263
Guadalajara;Miedes de Atienza;54;4299,1303;-2,963200192;41,26734849
Guadalajara;La Mierla;38;1981,5175;-3,235865981;40,93754152
Guadalajara;Milmarcos;70;4390,57;-1,874766351;41,08680976
Guadalajara;Millana;110;2780,5235;-2,57207561;40,50730573
Guadalajara;La Miñosa;29;4400,2021;-2,93226005;41,17924845
Guadalajara;Mirabueno;83;1946,4627;-2,725539619;40,94415975
Guadalajara;Miralrío;64;820,9248;-2,94424465;40,8882272
Guadalajara;Mochales;38;3232,2218;-2,01605088;41,09692199
Guadalajara;Mohernando;167;2633,95;-3,17478479;40,80443039
Guadalajara;Molina de Aragón;3234;16832,5049;-1,88915849;40,84418061
Guadalajara;Monasterio;15;2147,4089;-3,09709662;40,98487785
Guadalajara;Mondéjar;2757;4842,6558;-3,10966031;40,32247541
Guadalajara;Montarrón;26;1116,6024;-3,116164381;40,91044598
Guadalajara;Moratilla de los Meleros;107;2914,9985;-2,94395426;40,501904
Guadalajara;Morenilla;52;2836,5961;-1,707576203;40,78631757
Guadalajara;Muduex;103;2222,6272;-2,95870484;40,82890385
Guadalajara;Las Navas de Jadraque;33;903,1072;-3,08805372;41,10489096
Guadalajara;Negredo;16;1833,6563;-2,858889814;41,02719859
Guadalajara;Ocentejo;16;3094,8069;-2,39754099;40,77221246
Guadalajara;El Olivar;61;1727,0859;-2,74958909;40,60626882
Guadalajara;Olmeda de Cobeta;59;3962,3009;-2,18300139;40,85938169
Guadalajara;La Olmeda de Jadraque;14;1171,3887;-2,739338301;41,12622913
Guadalajara;El Ordial;39;2998,3164;-3,11598625;41,12849435
Guadalajara;Orea;189;7125,2954;-1,727753642;40,5576604
Guadalajara;Pálmaces de Jadraque;42;2941,4075;-2,910171522;41,05660614
Guadalajara;Pardos;39;2315,3163;-1,925894024;40,94712616
Guadalajara;Paredes de Sigüenza;23;3295,3947;-2,733434706;41,24210309
Guadalajara;Pareja;463;9160,2584;-2,65040857;40,55551528
Guadalajara;Pastrana;850;9570,2699;-2,92458935;40,4163152
Guadalajara;El Pedregal;63;2319,5413;-1,570962525;40,77995151
Guadalajara;Peñalén;78;5917,5004;-2,070577135;40,66594493
Guadalajara;Peñalver;154;4098,4479;-2,88951245;40,58071239
Guadalajara;Peralejos de las Truchas;149;7076,2543;-1,909491522;40,59399439
Guadalajara;Peralveche;47;8131,0143;-2,44974616;40,61029943
Guadalajara;Pinilla de Jadraque;52;1327,0333;-2,943209889;41,02030289
Guadalajara;Pinilla de Molina;12;2317,695;-1,880697104;40,6796041
Guadalajara;Pioz;5013;1941,89;-3,17615252;40,46341529
Guadalajara;Piqueras;42;3230,9151;-1,721998172;40,6634529
Guadalajara;El Pobo de Dueñas;101;5528,4853;-1,650309622;40,77698106
Guadalajara;Poveda de la Sierra;116;5169,8874;-2,02887983;40,6426326
Guadalajara;Pozo de Almoguera;110;1672,3546;-3,02806151;40,34210938
Guadalajara;Pozo de Guadalajara;1555;1180,55;-3,1810391;40,4955074
Guadalajara;Prádena de Atienza;41;2886,4495;-3,007283222;41,17198137
Guadalajara;Prados Redondos;54;5343,424;-1,793859323;40,78462179
Guadalajara;Puebla de Beleña;49;2915,1756;-3,219978922;40,88986121
Guadalajara;Puebla de Valles;58;2746,2551;-3,303339149;40,92726756
Guadalajara;Quer;945;1431,97;-3,27704768;40,60667004
Guadalajara;Rebollosa de Jadraque;11;766,7521;-2,841579685;41,08992374
Guadalajara;El Recuenco;61;7517,7504;-2,33815152;40,61445215
Guadalajara;Renera;104;2023,1101;-3,01580203;40,49149278
Guadalajara;Retiendas;50;2098,7521;-3,27586709;40,9715283
Guadalajara;Riba de Saelices;115;6667,6619;-2,297711281;40,91270944
Guadalajara;Rillo de Gallo;47;2590,0423;-1,936546689;40,86588183
Guadalajara;Riofrío del Llano;58;4293,4586;-2,824443067;41,1374917
Guadalajara;Robledillo de Mohernando;148;2965,0392;-3,235305708;40,85357752
Guadalajara;Robledo de Corpes;42;4111,0842;-2,950510912;41,11770845
Guadalajara;Romanillos de Atienza;32;2384,4466;-2,895657502;41,27431516
Guadalajara;Romanones;112;2887,5598;-2,98984173;40,57230534
Guadalajara;Rueda de la Sierra;41;5101,1429;-1,854295137;40,91824655
Guadalajara;Sacecorbo;99;7244,4874;-2,417239161;40,83274351
Guadalajara;Sacedón;1547;11132,0619;-2,732879859;40,48082454
Guadalajara;Saelices de la Sal;48;1936,812;-2,322758091;40,90668167
Guadalajara;Salmerón;128;3639,2164;-2,49375621;40,54437593
Guadalajara;San Andrés del Congosto;73;1526,6526;-3,02658482;40,99942744
Guadalajara;San Andrés del Rey;36;1471,2172;-2,82019276;40,63858249
Guadalajara;Santiuste;14;1053,3201;-2,809288733;41,08436254
Guadalajara;Saúca;52;4896,0707;-2,529065093;41,03024963
Guadalajara;Sayatón;63;4537,5369;-2,85276662;40,37578135
Guadalajara;Selas;40;4482,0329;-2,103165894;40,95142533
Guadalajara;Setiles;86;5676,9497;-1,617887916;40,73418858
Guadalajara;Sienes;48;2949,7279;-2,653506098;41,20031407
Guadalajara;Sigüenza;4359;38686,8831;-2,640645797;41,06749895
Guadalajara;Solanillos del Extremo;87;3483,4698;-2,69831088;40,7507893
Guadalajara;Somolinos;31;1478,21;-3,057776825;41,24526968
Guadalajara;El Sotillo;35;2425,3685;-2,633963532;40,88075642
Guadalajara;Sotodosos;31;2894,7984;-2,392468186;40,92208715
Guadalajara;Tamajón;147;11627,5999;-3,24851783;41,00298382
Guadalajara;Taragudo;43;641,9166;-3,079795911;40,82411145
Guadalajara;Taravilla;33;6067,9178;-1,966939324;40,69776018
Guadalajara;Tartanedo;147;14829,137;-1,923171312;40,9929757
Guadalajara;Tendilla;315;2283,7913;-2,95883485;40,54341525
Guadalajara;Terzaga;20;3380,8091;-1,903456299;40,69466831
Guadalajara;Tierzo;36;4005,6357;-1,930930419;40,74863947
Guadalajara;La Toba;76;3659,8118;-2,98181674;41,0038428
Guadalajara;Tordelrábano;12;1161,6996;-2,757469419;41,21805146
Guadalajara;Tordellego;49;3346,9908;-1,670244637;40,72100222
Guadalajara;Tordesilos;93;4648,8452;-1,593592856;40,66905167
Guadalajara;Torija;1663;3507,48;-3,03272845;40,74394743
Guadalajara;Torrecuadrada de Molina;21;3580,4789;-1,806449042;40,74984455
Guadalajara;Torrecuadradilla;28;3287,5071;-2,532439;40,85383008
Guadalajara;Torre del Burgo;474;490,5204;-3,08027451;40,79509335
Guadalajara;Torrejón del Rey;6002;2516,6216;-3,3365537;40,64482729
Guadalajara;Torremocha de Jadraque;18;1117,3311;-2,89923655;41,01916194
Guadalajara;Torremocha del Campo;183;14125,0952;-2,618347197;40,97776709
Guadalajara;Torremocha del Pinar;40;5046,9878;-2,044692637;40,88977334
Guadalajara;Torremochuela;8;1782,2305;-1,841765806;40,76527378
Guadalajara;Torrubia;23;2818,0753;-1,901097381;40,96530046
Guadalajara;Tórtola de Henares;1331;2684,77;-3,126090997;40,70644304
Guadalajara;Tortuera;181;8220,54;-1,798346939;40,97213
Guadalajara;Tortuero;18;4685,6834;-3,35274619;40,93669183
Guadalajara;Traíd;24;4859,2243;-1,809158621;40,66862331
Guadalajara;Trijueque;1478;3562,6858;-2,9958891;40,77732863
Guadalajara;Trillo;1401;16158,98;-2,59279298;40,70143086
Guadalajara;Uceda;3048;4725,0158;-3,46411676;40,84206207
Guadalajara;Ujados;28;1183,5418;-3,004958023;41,23541613
Guadalajara;Utande;34;1903,8927;-2,92827637;40,847284
Guadalajara;Valdarachas;47;969,09;-3,12718422;40,51655169
Guadalajara;Valdearenas;76;1544,0713;-2,99208077;40,80949791
Guadalajara;Valdeavellano;108;2402,49;-2,97159632;40,66595032
Guadalajara;Valdeaveruelo;1177;1746,06;-3,31814886;40,6369605
Guadalajara;Valdeconcha;39;2347,461;-2,87770165;40,45468149
Guadalajara;Valdegrudas;53;1392,2703;-3,01559439;40,71399698
Guadalajara;Valdelcubo;38;1383,4118;-2,675590321;41,22699238
Guadalajara;Valdenuño Fernández;308;2480,6679;-3,37961253;40,76102333
Guadalajara;Valdepeñas de la Sierra;147;7005,1309;-3,3877151;40,90767226
Guadalajara;Valderrebollo;23;1461,4186;-2,72957699;40,81080991
Guadalajara;Valdesotos;27;2729,5152;-3,32924288;40,95694863
Guadalajara;Valfermoso de Tajuña;74;2944,95;-2,95396462;40,61974691
Guadalajara;Valhermoso;26;2909,0671;-1,96168038;40,78655667
Guadalajara;Valtablado del Río;8;2520,8985;-2,40188814;40,71429198
Guadalajara;Valverde de los Arroyos;88;4520,8733;-3,23356254;41,12908298
Guadalajara;Viana de Jadraque;41;2440,9386;-2,76964051;41,02548517
Guadalajara;Villanueva de Alcorón;135;9917,1203;-2,25292046;40,67880352
Guadalajara;Villanueva de Argecilla;39;527,8455;-2,91440786;40,90246897
Guadalajara;Villanueva de la Torre;6559;1121,46;-3,3023622;40,5846251
Guadalajara;Villares de Jadraque;49;1719,9774;-3,02588631;41,10157932
Guadalajara;Villaseca de Henares;26;1716,6481;-2,79638058;40,95997366
Guadalajara;Villaseca de Uceda;45;1328,2362;-3,35348283;40,82043626
Guadalajara;Villel de Mesa;173;3706,9761;-1,99005035;41,12655264
Guadalajara;Viñuelas;182;1546,4561;-3,34251106;40,79446169
